date,close
1458 ,0.119199
1459 ,0.954568
1460 ,1.294577
1461 ,0.347826
1462 ,0.776746
1463 ,0.539326
1464 ,0.895945
1465 ,-0.53151
1466 ,0.694675
1467 ,0.507084
1468 ,0.203224
1469 ,-0.110405
1470 ,0.113337
1471 ,0.644846
1472 ,-0.802149
1473 ,0.340987
1474 ,-1.280899
1475 ,-0.375183
1476 ,0.129946
1477 ,0.246214
1478 ,0.120176
1479 ,-0.354665
1480 ,-0.128969
1481 ,0.04299
1482 ,0.213972
1483 ,0.399609
1484 ,1.943332
1485 ,0.291158
1486 ,0.898876
1487 ,1.711773
1488 ,0.983879
1489 ,1.130435
1490 ,1.103078
1491 ,0.704446
1492 ,-0.507084
1493 ,0.829507
1494 ,0.493405
1495 ,0.523693
1496 ,0.211041
1497 ,-0.030288
1498 ,0.250122
1499 ,-0.581339
1500 ,-0.133854
1501 ,-1.000489
1502 ,-0.218857
1503 ,0.196385
1504 ,0.805081
1505 ,1.476307
1506 ,-0.962384
1507 ,0.833415
1508 ,0.892037
1509 ,0.556913
1510 ,0.860772
1511 ,-0.164143
1512 ,0.74255
1513 ,0.338056
1514 ,0.140694
1515 ,-0.004885
1516 ,0.156326
1517 ,1.307279
1518 ,-0.075232
1519 ,0.814851
1520 ,-2.000977
1521 ,0.295066
1522 ,0.363459
1523 ,-0.978017
1524 ,-0.060576
1525 ,-0.072301
1526 ,0.022472
1527 ,0.118222
1528 ,-0.372252
1529 ,0.490474
1530 ,1.187103
1531 ,1.747924
1532 ,-0.017587
1533 ,1.434294
1534 ,0.460186
1535 ,0.923302
1536 ,0.975085
1537 ,0.690767
1538 ,0.880313
1539 ,0.784563
1540 ,0.173913
1541 ,0.636053
1542 ,1.155838
1543 ,0.274548
1544 ,0.314607
1545 ,-0.120176
1546 ,0.252076
1547 ,0.335125
1548 ,0.218857
1549 ,-0.819736
1550 ,-0.248168
1551 ,-0.55789
1552 ,0.216903
1553 ,-0.053737
1554 ,0.281387
1555 ,-0.025403
1556 ,-0.17489
1557 ,-0.062531
1558 ,-0.18466
1559 ,0.163166
1560 ,0.089888
1561 ,2
1562 ,0.749389
1563 ,0.141671
1564 ,1.200782
1565 ,0.868588
1566 ,0.781632
1567 ,1.192965
1568 ,0.827553
1569 ,1.097215
1570 ,0.638984
1571 ,0.804104
1572 ,0.086957
1573 ,0.279433
1574 ,0.015633
1575 ,0.284319
1576 ,0.06937
1577 ,-0.334148
1578 ,0.974108
1579 ,-0.119199
1580 ,0.259893
1581 ,0.495359
1582 ,-0.269663
1583 ,0.044944
1584 ,-0.356619
1585 ,0.121153
1586 ,0.021495
1587 ,0.720078
1588 ,0.579384
1589 ,0.605765
1590 ,-0.413288
1591 ,0.253053
1592 ,1.090376
1593 ,1.582804
1594 ,0.760137
1595 ,0.779678
1596 ,0.880313
1597 ,0.868588
1598 ,0.045921
1599 ,0.489497
1600 ,0.400586
1601 ,0.26087
1602 ,0.198339
1603 ,0.01661
1604 ,-2.000977
1605 ,-0.109428
1606 ,0.692721
1607 ,-0.442599
1608 ,-0.249145
1609 ,-0.222765
1610 ,-0.245237
1611 ,-0.246214
1612 ,-0.34978
1613 ,-0.080117
1614 ,-0.118222
1615 ,-0.104543
1616 ,0.405471
1617 ,2
1618 ,0.523693
1619 ,0.877382
1620 ,0.301905
1621 ,1.086468
1622 ,0.993649
1623 ,0.800195
1624 ,1.081583
1625 ,0.754275
1626 ,0.544211
1627 ,0.351734
1628 ,0.386908
1629 ,0.070347
1630 ,0.222765
1631 ,0.328285
1632 ,-0.648754
1633 ,0.461163
1634 ,-1.706888
1635 ,-0.107474
1636 ,0.34978
1637 ,-0.443576
1638 ,0.239375
1639 ,-0.028334
1640 ,-0.013679
1641 ,0.057645
1642 ,-0.20127
1643 ,0.754275
1644 ,0.340987
1645 ,2
1646 ,0.942843
1647 ,1.766488
1648 ,0.208109
1649 ,0.870542
1650 ,0.903762
1651 ,1.266243
1652 ,0.537372
1653 ,0.794333
1654 ,0.264778
1655 ,0.533464
1656 ,0.319492
1657 ,0.091842
1658 ,0.28041
1659 ,0.089888
1660 ,-0.297997
1661 ,-1.143136
1662 ,1.645335
1663 ,-0.213972
1664 ,0.304836
1665 ,-1.434294
1666 ,-0.272594
1667 ,-0.182706
1668 ,-0.330239
1669 ,-0.266732
1670 ,0.49829
1671 ,-0.235467
1672 ,-1.431363
1673 ,-1.322912
1674 ,0.05276
1675 ,1.009282
1676 ,-0.211041
1677 ,0.985833
1678 ,1.106009
1679 ,0.902785
1680 ,0.729849
1681 ,-0.224719
1682 ,0.490474
1683 ,0.389839
1684 ,0.050806
1685 ,0.127992
1686 ,0.309722
1687 ,-0.440645
1688 ,0.041036
1689 ,-1.369809
1690 ,0.401563
1691 ,0.247191
1692 ,0.198339
1693 ,-0.017587
1694 ,-0.406448
1695 ,0.10552
1696 ,-0.352711
1697 ,-0.616512
1698 ,-0.31363
1699 ,0.587201
1700 ,0.352711
1701 ,-0.002931
1702 ,1.009282
1703 ,0.660479
1704 ,0.922325
1705 ,0.909624
1706 ,0.928188
1707 ,0.52467
1708 ,-0.047875
1709 ,0.526624
1710 ,0.451392
1711 ,0.179775
1712 ,-0.038105
1713 ,0.120176
1714 ,0.450415
1715 ,0.292135
1716 ,-0.338056
1717 ,-0.522716
1718 ,-0.004885
1719 ,0.371275
1720 ,-0.695652
1721 ,-0.252076
1722 ,-0.383
1723 ,-0.509038
1724 ,0.004885
1725 ,-0.177821
1726 ,0.028334
1727 ,0.572545
1728 ,0.356619
1729 ,0.690767
1730 ,0.483635
1731 ,1.005374
1732 ,0.299951
1733 ,0.799218
1734 ,0.880313
1735 ,1.01319
1736 ,0.705423
1737 ,-0.218857
1738 ,0.616512
1739 ,0.487543
1740 ,0.281387
1741 ,0.094773
1742 ,-0.083048
1743 ,-0.116268
1744 ,-0.475818
1745 ,0.239375
1746 ,-0.108451
1747 ,-0.115291
1748 ,-0.718124
1749 ,-0.156326
1750 ,0.176844
1751 ,-0.516854
1752 ,0.066439
1753 ,-0.432829
1754 ,-0.744504
1755 ,0.363459
1756 ,1.992184
1757 ,0.566683
1758 ,-0.059599
1759 ,1.048363
1760 ,0.602833
1761 ,0.695652
1762 ,1.160723
1763 ,0.738642
1764 ,0.998534
1765 ,-0.300928
1766 ,0.657548
1767 ,0.448461
1768 ,0.369321
1769 ,-0.053737
1770 ,0.389839
1771 ,0.301905
1772 ,-0.750366
1773 ,0.075232
1774 ,1.557401
1775 ,-0.309722
1776 ,0.075232
1777 ,-1.27406
1778 ,0.129946
1779 ,0.16512
1780 ,-0.640938
1781 ,0.025403
1782 ,0.1915
1783 ,0.798241
1784 ,0.623351
1785 ,2
1786 ,0.245237
1787 ,1.292623
1788 ,1.322912
1789 ,0.774792
1790 ,0.941866
1791 ,0.847093
1792 ,0.88129
1793 ,0.745481
1794 ,-0.023449
1795 ,0.651685
1796 ,0.327308
1797 ,-0.084025
1798 ,0.204201
1799 ,0.282364
1800 ,-0.344895
1801 ,0.396678
1802 ,-0.463117
1803 ,0.123107
1804 ,0.18466
1805 ,-0.734734
1806 ,-0.595994
1807 ,0.028334
1808 ,0.048852
1809 ,-0.218857
1810 ,-0.021495
1811 ,-0.012702
1812 ,0.758183
1813 ,1.549585
1814 ,0.085002
1815 ,0.340987
1816 ,1.068881
1817 ,1.502687
1818 ,0.954568
1819 ,0.738642
1820 ,0.750366
1821 ,0.817782
1822 ,0.714216
1823 ,0.62042
1824 ,0.427943
1825 ,0.204201
1826 ,-0.038105
1827 ,-0.062531
1828 ,0.337079
1829 ,0.03615
1830 ,0.267709
1831 ,-1.673669
1832 ,0.224719
1833 ,0.137763
1834 ,0.104543
1835 ,-0.233512
1836 ,-0.076209
1837 ,0.211041
1838 ,0.067416
1839 ,-0.186615
1840 ,0.470933
1841 ,0.083048
1842 ,1.451881
1843 ,0.826575
1844 ,0.860772
1845 ,0.973131
1846 ,-1.038593
1847 ,0.964338
1848 ,0.962384
1849 ,1.051295
1850 ,0.67318
1851 ,-0.099658
1852 ,0.512946
1853 ,0.503175
1854 ,0.195408
1855 ,0.031265
1856 ,0.223742
1857 ,0.394724
1858 ,-0.115291
1859 ,-0.047875
1860 ,0.329262
1861 ,-0.424035
1862 ,0.102589
1863 ,0.104543
1864 ,0.010747
1865 ,-0.372252
1866 ,-0.010747
1867 ,-0.115291
1868 ,1.063019
1869 ,0.157303
1870 ,1.465559
1871 ,0.480703
1872 ,0.544211
1873 ,1.063019
1874 ,-0.043967
1875 ,0.990718
1876 ,0.810943
1877 ,0.75916
1878 ,0.958476
1879 ,0.700537
1880 ,0.635076
1881 ,0.572545
1882 ,0.24426
1883 ,0.14851
1884 ,0.047875
1885 ,0.083048
1886 ,-0.137763
1887 ,0.843185
1888 ,-0.33317
1889 ,-0.382022
1890 ,0.099658
1891 ,0.090865
1892 ,-0.132877
1893 ,-0.326331
1894 ,-0.192477
1895 ,0.001954
1896 ,-0.250122
1897 ,0.771861
1898 ,0.407426
1899 ,0.464094
1900 ,0.937958
1901 ,1.055203
1902 ,0.750366
1903 ,0.731803
1904 ,0.707377
1905 ,0.926234
1906 ,1.288715
1907 ,0.618466
1908 ,0.444553
1909 ,0.124084
1910 ,0.130923
1911 ,0.055691
1912 ,0.27064
1913 ,-0.210064
1914 ,1.57108
1915 ,-0.077186
1916 ,-0.283341
1917 ,-0.090865
1918 ,-0.067416
1919 ,-0.508061
1920 ,0.225696
1921 ,-0.125061
1922 ,-0.102589
1923 ,0.310699
1924 ,0.688813
1925 ,2
1926 ,0.25403
1927 ,1.347338
1928 ,0.88129
1929 ,0.677088
1930 ,0.959453
1931 ,0.580362
1932 ,1.0298
1933 ,0.670249
1934 ,-0.025403
1935 ,0.476795
1936 ,0.554958
1937 ,0.088911
1938 ,0.049829
1939 ,-0.124084
1940 ,-0.014656
1941 ,-0.537372
1942 ,0.135809
1943 ,-0.256961
1944 ,-0.582316
1945 ,0.353688
1946 ,-0.167074
1947 ,0.132877
1948 ,-0.088911
1949 ,-0.04299
1950 ,-0.187592
1951 ,0.102589
1952 ,0.355642
1953 ,1.489985
1954 ,0.370298
1955 ,0.97704
1956 ,1.801661
1957 ,0.865657
1958 ,1.134343
1959 ,0.753298
1960 ,1.090376
1961 ,-1.179287
1962 ,0.628236
1963 ,0.591109
1964 ,0.166097
1965 ,0.143625
1966 ,0.121153
1967 ,0.232535
1968 ,-0.509038
1969 ,0.53151
1970 ,-1.10894
1971 ,-0.250122
1972 ,0.234489
1973 ,-0.006839
1974 ,-0.043967
1975 ,-0.388862
1976 ,-0.080117
1977 ,-0.370298
1978 ,-0.598925
1979 ,0.367367
1980 ,0.293112
1981 ,0.415242
1982 ,0.275525
1983 ,1.238886
1984 ,0.993649
1985 ,0.599902
1986 ,1.393258
1987 ,0.698583
1988 ,0.973131
1989 ,0.85491
1990 ,0.72594
1991 ,0.255007
1992 ,0.10552
1993 ,0.173913
1994 ,0.092819
1995 ,0.372252
1996 ,-0.55789
1997 ,0.196385
1998 ,-1.1617
1999 ,-0.03615
2000 ,0.229604
2001 ,-0.585247
2002 ,0.070347
2003 ,0.109428
2004 ,0.198339
2005 ,0.823644
2006 ,0.644846
2007 ,0.859795
2008 ,0.443576
2009 ,1.068881
2010 ,1.232047
2011 ,1.236932
2012 ,1.096238
2013 ,0.414265
2014 ,0.949682
2015 ,1.093307
2016 ,0.714216
2017 ,0.411334
2018 ,0.387885
2019 ,0.083048
2020 ,0.47191
2021 ,-0.640938
2022 ,0.711285
2023 ,1.33659
2024 ,0.033219
2025 ,0.427943
2026 ,-0.640938
2027 ,-0.234489
2028 ,-0.434783
2029 ,0.171959
2030 ,-0.341964
2031 ,0.220811
2032 ,0.058622
2033 ,-0.357596
2034 ,0.623351
2035 ,0.302882
2036 ,0.809966
2037 ,1.42257
2038 ,1.451881
2039 ,0.936981
2040 ,1.197851
2041 ,0.942843
2042 ,0.91744
2043 ,0.570591
2044 ,0.431851
2045 ,0.451392
2046 ,0.246214
2047 ,-0.059599
2048 ,0.335125
2049 ,0.255984
2050 ,0.226673
2051 ,0.801172
2052 ,-1.394235
2053 ,0.027357
2054 ,-0.267709
2055 ,0.150464
2056 ,0.008793
2057 ,-0.735711
2058 ,0.022472
2059 ,-0.31363
2060 ,0.363459
2061 ,0.24426
2062 ,0.354665
2063 ,0.628236
2064 ,1.21446
2065 ,1.434294
2066 ,0.965315
2067 ,0.890083
2068 ,0.9702
2069 ,1.127504
2070 ,0.605765
2071 ,-0.080117
2072 ,0.568637
2073 ,0.453346
2074 ,0.051783
2075 ,-0.015633
2076 ,0.239375
2077 ,-1.024915
2078 ,0.510015
2079 ,-0.794333
2080 ,0.107474
2081 ,-0.044944
2082 ,-0.4553
2083 ,-0.134831
2084 ,-0.417196
2085 ,0.114314
2086 ,-0.071324
2087 ,0.255984
2088 ,0.274548
2089 ,-0.241329
2090 ,-1.070835
2091 ,-0.199316
2092 ,1.071812
2093 ,1.041524
2094 ,0.740596
2095 ,0.831461
2096 ,1.228139
2097 ,1.000489
2098 ,0.85491
2099 ,0.265755
2100 ,0.464094
2101 ,0.256961
2102 ,0.07914
2103 ,0.056668
2104 ,0.056668
2105 ,-1.035662
2106 ,0.591109
2107 ,-1.289692
2108 ,0.27064
2109 ,0.361505
2110 ,-0.613581
2111 ,0.208109
2112 ,-0.364436
2113 ,-0.004885
2114 ,-0.120176
2115 ,-0.324377
2116 ,0.237421
2117 ,-1.101124
2118 ,0.86468
2119 ,0.677088
2120 ,0.508061
2121 ,1.249634
2122 ,0.22765
2123 ,0.868588
2124 ,1.191011
2125 ,0.425012
2126 ,0.903762
2127 ,0.161212
2128 ,0.412311
2129 ,0.387885
2130 ,0.337079
2131 ,-0.002931
2132 ,0.330239
2133 ,-0.99658
2134 ,0.546165
2135 ,1.101124
2136 ,0.010747
2137 ,-0.329262
2138 ,-1.354177
2139 ,-0.186615
2140 ,-0.090865
2141 ,-0.289204
2142 ,0.02638
2143 ,-0.249145
2144 ,-0.425012
2145 ,0.579384
2146 ,1.313141
2147 ,0.847093
2148 ,0.147533
2149 ,1.008305
2150 ,1.249634
2151 ,0.771861
2152 ,1.063019
2153 ,0.400586
2154 ,0.961407
2155 ,0.644846
2156 ,0.807035
2157 ,0.373229
2158 ,0.246214
2159 ,-0.139717
2160 ,0.284319
2161 ,0.202247
2162 ,-0.046898
2163 ,0.602833
2164 ,-0.84807
2165 ,0.449438
2166 ,0.374206
2167 ,0.033219
2168 ,-0.049829
2169 ,-0.063508
2170 ,-0.346849
2171 ,-0.192477
2172 ,0.048852
2173 ,1.294577
2174 ,0.345872
2175 ,0.553004
2176 ,1.183195
2177 ,1.296532
2178 ,0.947728
2179 ,0.912555
2180 ,0.994626
2181 ,0.57743
2182 ,0.373229
2183 ,0.113337
2184 ,0.500244
2185 ,0.40254
2186 ,0.065462
2187 ,0.067416
2188 ,0.288227
2189 ,-0.678065
2190 ,-0.049829
2191 ,0.521739
2192 ,-0.596971
2193 ,-0.156326
2194 ,0.002931
2195 ,-0.548119
2196 ,-0.267709
2197 ,0.075232
2198 ,0.090865
2199 ,0.074255
2200 ,0.303859
2201 ,0.149487
2202 ,-0.442599
2203 ,0.415242
2204 ,0.338056
2205 ,1.144113
2206 ,1.11871
2207 ,0.790425
2208 ,0.991695
2209 ,0.770884
2210 ,1.129458
2211 ,-0.858818
2212 ,0.650708
2213 ,1.399121
2214 ,0.268686
2215 ,-0.06937
2216 ,0.26087
2217 ,0.468979
2218 ,-0.396678
2219 ,0.8383
2220 ,-0.590132
2221 ,-0.189546
2222 ,0.470933
2223 ,-0.121153
2224 ,-0.130923
2225 ,-0.52467
2226 ,-0.011724
2227 ,-0.123107
2228 ,-0.592086
2229 ,0.670249
2230 ,1.242794
2231 ,1.076698
2232 ,0.935027
2233 ,0.69956
2234 ,0.691744
2235 ,1.021983
2236 ,1.080606
2237 ,0.893991
2238 ,0.722032
2239 ,-0.089888
2240 ,0.330239
2241 ,0.487543
2242 ,0.194431
2243 ,0.151441
2244 ,0.495359
2245 ,0.314607
2246 ,-0.137763
2247 ,0.82853
2248 ,-1.399121
2249 ,0.149487
2250 ,0.154372
2251 ,-0.467025
2252 ,0.347826
2253 ,-0.146556
2254 ,-0.526624
2255 ,-0.126038
2256 ,0.298974
2257 ,0.132877
2258 ,-0.845139
2259 ,0.710308
2260 ,0.262824
2261 ,0.984856
2262 ,0.920371
2263 ,0.893014
2264 ,0.945774
2265 ,0.71617
2266 ,0.9702
2267 ,0.792379
2268 ,0.361505
2269 ,0.421104
2270 ,0.451392
2271 ,0.073278
2272 ,-0.09575
2273 ,0.097704
2274 ,-0.974108
2275 ,0.922325
2276 ,0.046898
2277 ,-0.130923
2278 ,0.37616
2279 ,-0.851979
2280 ,-0.364436
2281 ,-0.040059
2282 ,-0.375183
2283 ,0.317538
2284 ,0.150464
2285 ,-0.046898
2286 ,-1.168539
2287 ,1.489008
2288 ,-0.066439
2289 ,1.078652
2290 ,-2.000977
2291 ,0.839277
2292 ,1.133366
2293 ,0.693698
2294 ,0.902785
2295 ,-0.749389
2296 ,0.384954
2297 ,0.189546
2298 ,0.395701
2299 ,0.048852
2300 ,0.147533
2301 ,0.453346
2302 ,-1.083537
2303 ,0.432829
2304 ,0.634099
2305 ,-0.155349
2306 ,0.216903
2307 ,-0.704446
2308 ,-0.320469
2309 ,-0.055691
2310 ,-0.139717
2311 ,-0.412311
2312 ,-0.28041
2313 ,0.955545
2314 ,1.246702
2315 ,0.813874
2316 ,0.391793
2317 ,1.000489
2318 ,1.71959
2319 ,0.845139
2320 ,1.170493
2321 ,0.731803
2322 ,0.642892
2323 ,-0.109428
2324 ,0.493405
2325 ,0.530532
2326 ,0.171959
2327 ,0.377137
2328 ,0.308745
2329 ,-0.75232
2330 ,0.988764
2331 ,-1.640449
2332 ,0.168051
2333 ,0.119199
2334 ,-0.230581
2335 ,0.296043
2336 ,-0.412311
2337 ,0.080117
2338 ,0.546165
2339 ,0.331216
2340 ,0.388862
2341 ,0.550073
2342 ,0.696629
2343 ,-0.056668
2344 ,1.031754
2345 ,1.535906
2346 ,0.916463
2347 ,1.169516
2348 ,0.499267
2349 ,0.956522
2350 ,-0.867611
2351 ,0.745481
2352 ,-0.022472
2353 ,0.597948
2354 ,0.160234
2355 ,0.250122
2356 ,0.529555
2357 ,-0.319492
2358 ,0.800195
2359 ,-1.14509
2360 ,-0.100635
2361 ,0.221788
2362 ,-0.146556
2363 ,-0.113337
2364 ,-0.26087
2365 ,-0.116268
2366 ,-0.296043
2367 ,0.256961
2368 ,0.542257
2369 ,0.790425
2370 ,0.834392
2371 ,0.460186
2372 ,0.52467
2373 ,1.03957
2374 ,0.980948
2375 ,1.281876
2376 ,0.804104
2377 ,0.536395
2378 ,-0.225696
2379 ,0.427943
2380 ,0.506106
2381 ,0.132877
2382 ,0.074255
2383 ,0.298974
2384 ,-0.770884
2385 ,0.576453
2386 ,-0.877382
2387 ,0.117245
2388 ,0.196385
2389 ,0.002931
2390 ,0.374206
2391 ,0.11236
2392 ,-0.224719
2393 ,-0.040059
2394 ,0.185638
2395 ,0.097704
2396 ,0.175867
2397 ,1.703957
2398 ,-0.265755
2399 ,1.588666
2400 ,1.586712
2401 ,0.650708
2402 ,0.888129
2403 ,0.915486
2404 ,1.074744
2405 ,0.015633
2406 ,0.558867
2407 ,0.106497
2408 ,0.257938
2409 ,0.010747
2410 ,-0.021495
2411 ,0.609673
2412 ,-1.243771
2413 ,0.753298
2414 ,-0.966292
2415 ,-0.013679
2416 ,0.403517
2417 ,-1.601368
2418 ,-0.121153
2419 ,0.291158
2420 ,-0.295066
2421 ,0.025403
2422 ,-0.319492
2423 ,0.569614
2424 ,0.792379
2425 ,0.605765
2426 ,0.897899
2427 ,1.149976
2428 ,0.836346
2429 ,0.598925
2430 ,1.021983
2431 ,1.089399
2432 ,0.736688
2433 ,0.709331
2434 ,-0.093796
2435 ,0.631168
2436 ,0.346849
2437 ,0.127992
2438 ,0.046898
2439 ,0.278456
2440 ,-0.436737
2441 ,1.233024
2442 ,-0.033219
2443 ,0.249145
2444 ,0.221788
2445 ,-0.495359
2446 ,0.34001
2447 ,0.063508
2448 ,0.055691
2449 ,-0.142648
2450 ,-0.465071
2451 ,0.680997
2452 ,-0.175867
2453 ,0.677088
2454 ,0.156326
2455 ,1.140205
2456 ,0.345872
2457 ,1.040547
2458 ,1.194919
2459 ,0.57743
2460 ,0.286273
2461 ,0.631168
2462 ,0.675134
2463 ,0.199316
2464 ,0.447484
2465 ,0.120176
2466 ,0.07914
2467 ,0.215926
2468 ,-1.193942
2469 ,-0.007816
2470 ,0.893991
2471 ,-0.142648
2472 ,0.213972
2473 ,-1.487054
2474 ,-0.420127
2475 ,-0.041036
2476 ,-0.008793
2477 ,0.075232
2478 ,-0.098681
2479 ,0.4553
2480 ,0.587201
2481 ,2
2482 ,1.123596
2483 ,1.515388
2484 ,1.473376
2485 ,0.607719
2486 ,1.027846
2487 ,0.682951
2488 ,1.020029
2489 ,0.656571
2490 ,-0.136786
2491 ,0.337079
2492 ,0.37616
2493 ,0.041036
2494 ,0.098681
2495 ,0.115291
2496 ,-0.439668
2497 ,0.041036
2498 ,-1.718613
